country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000007,E09000032,Wandsworth,WANDS_967dc111bdc3;WANDS_cd7f432e25ae,19a26343266d
England,E12000007,E09000032,Wandsworth,WANDS_8d933295b6fa;WANDS_4eb3aff91479,64f270b1ca09
England,E12000007,E09000032,Wandsworth,WANDS_61dc4609c5ea,0c7351194544
England,E12000007,E09000032,Wandsworth,WANDS_753e631a66ec;WANDS_cc62cc89b881,2ac66b0d487b
England,E12000007,E09000032,Wandsworth,WANDS_534f43f8e077;WANDS_638dd0dad923,218dd2822573
England,E12000007,E09000032,Wandsworth,WANDS_0131aea91058;WANDS_e8c0de8f51a1;WANDS_6693762b5cb7;WANDS_2566300d1309;WANDS_2f02168f3b8f;WANDS_48cbe4402854,90bcb44e0854
England,E12000007,E09000032,Wandsworth,WANDS_73b0b5424d62,e62d62d45f37
England,E12000007,E09000032,Wandsworth,WANDS_97b1b69b17d8;WANDS_e728cad143b7,ffe24476060f
England,E12000007,E09000032,Wandsworth,WANDS_91f3afa0f45f,cdaaae258720
England,E12000007,E09000032,Wandsworth,WANDS_99f03460747f,00ff060261ae
England,E12000007,E09000032,Wandsworth,WANDS_cdbd901e5b0c;WANDS_972f09d0e025,b7a1aac47c16
England,E12000007,E09000032,Wandsworth,WANDS_6c4ebd967a50;WANDS_8e2984d8ab19,ac67d8a222a0
England,E12000007,E09000032,Wandsworth,WANDS_60b7abb49685;WANDS_0e5348b6b6ea,d21492cfa884
England,E12000007,E09000032,Wandsworth,WANDS_ed3ed72c5013;WANDS_7c9b7c5cc8ab,4632363750f6
England,E12000007,E09000032,Wandsworth,WANDS_f0f3a6c3add2;WANDS_674936edaa48;WANDS_af3d8e0a3f9d;WANDS_38a2fc743970,0afb01668508
England,E12000007,E09000032,Wandsworth,WANDS_c7804a25a0b5;WANDS_ba6a6bc43011,425690bf2066
England,E12000007,E09000032,Wandsworth,WANDS_65317fa170d6;WANDS_295fbec5b342,472878ec8ee8
