country,region_id,authority_id,auth_name_e,old_park_id,new_park_id,park_offical_id
England,E12000007,E09000009,Ealing,EALIN_5d4928aedd56;EALIN_0bff94b9518e,513f938c1214,EALIN_0
England,E12000007,E09000009,Ealing,EALIN_0cccebd3236f,cd8f625726f0,EALIN_1
England,E12000007,E09000009,Ealing,EALIN_3c71417fefec;EALIN_faa440f3c942,63897467cf9a,EALIN_2
England,E12000007,E09000009,Ealing,EALIN_726db8be3ba2;EALIN_24236555acc9,4ccc04415a3b,EALIN_3
England,E12000007,E09000009,Ealing,EALIN_4b0d84f399ea;EALIN_0af908d8419a,c191c94f8128,EALIN_4
England,E12000007,E09000009,Ealing,EALIN_168307345a7c;EALIN_49418b33354f,2cdf0f6a7331,EALIN_5
England,E12000007,E09000009,Ealing,EALIN_8aad7339b109;EALIN_a20b16956f39,8f30991c42b3,EALIN_6
England,E12000007,E09000009,Ealing,EALIN_96cd1e947be1;EALIN_68fff4c135f6;EALIN_80e42a3bbba8;EALIN_d0bed1f7daee,bfec7f97e324,EALIN_7
England,E12000007,E09000009,Ealing,EALIN_3ee8dd4bd403,406f098f73e9,EALIN_8
England,E12000007,E09000009,Ealing,EALIN_860ed30bd646;EALIN_c43667ac945b,e38d0be1e7ab,EALIN_9
England,E12000007,E09000009,Ealing,EALIN_8b3c06a14fbc,d132bfb178f5,EALIN_10
England,E12000007,E09000009,Ealing,EALIN_b50010ad06a1;EALIN_ffea7f1e5d70,2b8b3c2013d0,EALIN_11
England,E12000007,E09000009,Ealing,EALIN_231b94512360;EALIN_3433b562ffc3,de760ddfe638,EALIN_12
England,E12000007,E09000009,Ealing,EALIN_2ef442a33b09;EALIN_0a4696917f22,b5618f2d7cfb,EALIN_13
England,E12000007,E09000009,Ealing,EALIN_1f101349092a;EALIN_cb385d556ba2;EALIN_49175f663f0a,6b489da05e7c,EALIN_14
England,E12000007,E09000009,Ealing,EALIN_2eb7234716db;EALIN_3ab3db6c522c,63be40299f79,EALIN_15
England,E12000007,E09000009,Ealing,EALIN_89983c7a06d7;EALIN_346904951594,7d4452cb95d5,EALIN_16
England,E12000007,E09000009,Ealing,EALIN_c7461e859cd0;EALIN_f05757793479,078d374318e4,EALIN_17
England,E12000007,E09000009,Ealing,EALIN_a57efd2dbbfe;EALIN_0160bf85029f;EALIN_15bd8044884f,e8e7948b3261,EALIN_18
England,E12000007,E09000009,Ealing,EALIN_34a1b633b597;EALIN_af4830d04df2,5de6bfba7581,EALIN_19
